id,candy_id,review,score,name,time
247,21,ほどよい甘さのチョコレートとカリカリアーモンドにハマってます！,5.0,ひろみんさん,2018.08.04
248,21,アーモンド入りがサクサクでチョコレート甘くて美味しいです。ちょっとしたおやつにいいです。体にもよいので。,5.0,プリカさん,2018.06.25
249,21,アーモンドは、体にも良いし、小腹が空いときに頂いてます。個包装されてるとこも良いです。,5.0,サミーさん,2018.06.15
250,21,個包装になっているので、食べ過ぎも防げるし、おやつに少しだけ持っていけるので重宝しています。 価格もお安くて最高です。 美味しいし人気があるのかな？いつも売り切れていることが多いです～,5.0,maaさん,2018.03.16
251,21,あいかわらずの美味しさです。止められない,5.0,ゆんこさん,2018.02.16
252,21,アーモンドの香ばしさと甘すぎないチョコレートで、好きな商品です。,5.0,トンとんさん,2017.10.29
253,21,個包装になっており、カバンにいくつか忍ばせています。 甘すぎず美味しいです!,5.0,あゆいのさん,2017.04.25
254,21,生産者と、原料・商品を適正な価格で取引し、生産者の経済的・社会的自立と環境保全を応援の商品というのがすばらしいです。 ミルクのようなまろやかな味のチョコとアーモンドの香ばしさがおいしい。,5.0,アースさん,2016.11.16
255,21,アーモンドが香ばしくて美味しいです!!大好きです♡,5.0,teapotさん,2016.10.19
256,22,もう少し価格が安いと嬉しいですが、甘いミルクチョコレートで味は美味しかったです。,4.0,satopoohさん,2020.06.12
257,22,フェアトレード商品に賛同なので、買うことで協力できるところが良い。味は普通だけど、値段は手頃。,4.0,だるまさんさん,2019.09.28
258,22,とても美味しかったです。私が子ども食べていた、チョコレートラムネに似ていて個人的には好きな味です。カカオの味が、濃すぎない味かげんになっていて、ミルクチョコの味とマッチしていました。　　　　　フェアトレードチョコさいこー,5.0,コハルさん,2019.07.18
259,22,フェアトレード商品で、生産者の方に少しでも貢献出来るのに加え、味も申し分無しです。ただ甘いチョコレートより少し苦めの方が好きという方は合わないかも。,5.0,菅原さん,2018.12.23
260,22,一口サイズなので食べ過ぎてしまうことはありません。 フェアトレードで、価格がやや高いのが難点。,4.0,vigaalさん,2017.06.27
261,22,フェアトレード カカオマスを一部使用。フェアトレード商品の購入により、生産者の生活の向上に貢献ができます。 これがいいですね。 外袋のデザインもポップで好きです。,5.0,ハッピーチョコレートさん,2017.04.18
262,22,ミルクチョコレートですが、それほど甘くないです。たくさん入っているので、家族で分け合って食べています。,4.0,サナエさん,2017.02.04
263,22,何故か味噌の風味がする。 美味しくないです。,1.0,さすさん,2016.03.12
264,22,他のチョコレートより相当安かったので買ってみましたが、甘さと脂っぽさが際立ちカカオの香りがしません。ただ甘いだけの脂をなめている気分です。,1.0,さおりさん,2016.03.07
265,22,フェアトレード商品ということで購入しました。ほどよい甘さで後味があっさりとしたチョコレートで私好み。また購入します。,5.0,ハルさん,2016.02.14
266,22,ひとくちチョコを間違えて購入。全く別物。ザラついた舌触りで味もイマイチ。家族に出しても減っていかない。子どもでもわかるようだ。,1.0,あらまさん,2015.10.27
267,22,喉が痛くなるほど甘く、チョコの味が全然しない。食感はざらざらしてなめらかな口どけとは程遠い。 以前まで『カカオの味わいひとくちチョコレート』が置いてあった棚にあったので、袋が変わっただけかと思って買ったら全くの別物で騙された気分,1.0,甘すぎさん,2015.10.13
268,22,カカオの味があまりせず、噛んだ時にざらざらとした歯ざわりがありおいしいとは言えない味です。,1.0,山見さん,2015.09.20
269,23,味は有名菓子メーカー以上の美味しさです。いつも行くイオンにはいつの間にか棚から消えていました。ピーナッツが他のメーカーの類似品より多いように思えます。,5.0,うさぴょ～んＺさん,2020.05.31
270,23,ピーナッツがたっぷり入っているので、食べごたえがあります。,5.0,マッチ棒さん,2018.11.11
271,23,味は他の有名メーカーと殆ど変らず美味しいです。何よりもお安くて嬉しいです。,5.0,た～ちゃんさん,2018.05.16
272,23,ピーナッツの香ばしさとチョコレートの甘さが絶妙なハーモニーを生んでるように思いました,5.0,けーちゃんさん,2018.04.24
273,23,ナッツチョコレート大好きでいろんなメーカーのを食べ比べてます。 チョコ自体の価格高騰で価格品質共に素晴らしいこちらの商品をいつも購入しています。 国際フェアトレード認証カカオ調達プログラムとの事で尚いいと思います。 在庫薄なのか人気なのか購入できないことがあるので、まとめ買いしたいくらいです。,5.0,るうみんさん,2017.08.01
274,23,国際フェアトレード認証カカオ調達プログラムというのが、世界の中で役に立つのがいいですね。 ピーナッツと甘いチョコの組み合わせが疲れをいやします。,4.0,役に立つさん,2016.09.30
275,23,フェアトレードは知っていましたが、食べたのは初めてです。香ばしいローストピーナッツが結構たくさん入っていました。甘さもしっかりあって美味しいです。これまではトップバリュベストセレクトのピーナッツチョコを買い続けていましたが、量が減り、その後??値上げになり、こちらとそれほど変わらない価格になったので、これからはこちらを買おうかなと思います。フェアトレードのものなので。,4.0,ムサシさん,2016.01.31
276,24,一口サイズでおいしい。お手頃価格で、食べきりやすい。するめよりも、噛みきりやすいので、歯にもはさまりにくくて、気に入ってます。,5.0,むーんさん,2018.11.12
277,24,噛んだときにスルメの味がします 一口サイズで食べやすく、 普通のスルメよりも噛み切りやすいです お手頃価格なので何パックか 買ってます,5.0,猫助さん,2018.09.15
278,25,味が美味しくなく 古い油、酸化した臭いがしてたべられませんでした。 今までポテトチップスでまずいのを食べた事ありませんでしたので、書かせていただきました。すみません。,1.0,エミさん,2020.08.02
279,25,ヘビーローテーションします。数量限定との事ですが、ぜひとも定番にして頂きたい❗️,5.0,ヒロさん,2020.08.01
280,25,知人に頂きました。 チップス自体は安定の美味しさです。 梅肉のツブツブの付き具合に斑が多く感じます。煎茶と頂くと美味しいです。 以前販売されていたプレーンな梅味が美味しかったな〜,4.0,ちみさん,2020.07.27
281,26,心地よい辛さがたまりません。とても美味しかったです。また、食べたくなりそうです。,5.0,やわらさん,2020.07.27
282,26,おやつにもちょっとした酒のつまみにもあうフレバー。 子供はちょっと辛いかな？,5.0,べかちゃんさん,2020.07.24
283,26,わさびしょうゆ味も堪能出来るこのポテトチップス。然し、わさび特有のツーンとした感じが確りと抑えられていて尚且つ手軽にパリパリとした気持ちの良い食感が楽しめる。勿論食べた事のあるしお味、のりしお味、コンソメ味の６０ｇやまだ食べた事の無い全く同じ量である抹茶塩味５５ｇと同様６８円と言う素晴らしいコスパ。今度はその５５ｇも是非買いたい。この味と抹茶塩味、パッケージに数量限定って書いてあるけど、その２種類も出来れば通常生産して欲しいなぁ。これからもファイト!!(笑)。,4.0,車バイク好きケン君さん,2020.07.21
284,27,本当に素朴で飽きのこない味！毎日でも食べたくなります。買う時は2袋余分に買って長く楽しんでます。ず~っと販売中止にならない事を願います。,5.0,おかんさん,2020.06.25
285,29,ほんのり柚子の香りがして、青唐辛子も思っていたほどピリピリとした辛さではなくて、食べやすいピリ辛味で美味しかったです。,5.0,kumiさん,2020.07.06
286,29,期間限定思わずカゴに入れました。　柚子のほのかな酸味と唐辛子の辛味がマッチして美味しいです。唐辛子辛さも控えめなので食べやすいです。　トルティーヤのパリパリ感がやっぱりいいですね。,4.0,綾野ちえさん,2020.06.20
287,30,数量限定ですが定番化してほしいです。 抹茶がけっこうたっぷりついていて、塩がマイルドでよく合います。 抹茶好きなので気に入りました。,5.0,daiさん,2020.07.03
288,30,ほのかな抹茶風味がしますが、抹茶好きにはかなりオススメ的なコメントがありましたが、かなりの抹茶好きの私にはあいませんでした。,1.0,ママさん,2020.06.10
289,30,抹茶大好きなので購入しました。抹茶の香りがして美味しかったですが、ポテチにはミスマッチな気がしました。,3.0,やえさん,2020.05.23
290,30,新商品に期待して購入したのですが、抹茶のポテチはちょっと苦手でした。,2.0,なおママさん,2020.05.16
291,30,抹茶フレーバーの珍しいポテトチップス。 余計な添加物が少なく抹茶の香りが楽しめるので、抹茶好きにはかなりオススメです。 価格もリーズナブルなのがうれしい。,5.0,宇治松さん,2020.04.30
292,30,先日初めて購入しました。 ほのかに抹茶の味がして美味しかったです。また購入したいです！,1.0,ささきさん,2020.04.22
293,31,厚切りポテトにチーズが絡んで濃厚な味わいです。 値段も安くてコスパ最強のおやつです。,4.0,宇治松さん,2020.06.30
294,31,お求め安い価格の商品です。他社のポテトチップスよ同様に、サクサク感がたまりません。気がつくと1袋なくなっていますよ。私にはちょうどよい加減のチーズテイストです。ポテトのバランスが絶妙で大好きです。オススメですよ。,4.0,WWUさん,2020.06.10
295,31,食べやすい上、やはり安い！ 今後も買います！,5.0,Hydeさん,2020.06.10
296,31,厚切りのサクッとした食感にチーズの風味がたまりません。 プライベートブランドのポテトチップスで、チーズ味はあまり見ないので販売してもらえてうれしいです。 レギュラー販売お願いします。,5.0,メルさん,2020.06.06
297,31,厚切りのためとてもザクザクしていてまた、チーズがあることによって大人の味が楽しめます。 普通のポテトチップスより断然美味しいです❗ 今、とてもはまっています,5.0,さくらもちさん,2020.06.06
298,31,チーズの風味が強くて病みつきになる濃い味付けが気に入りました。厚切りなので歯ごたえも良くて食べ応えもあります。私はお酒のおつまみとしてすっかりはまりました。子供は牛乳との組み合わせが気に入ったようで同じくはまっています。,5.0,そらてりさん,2020.05.31
299,31,チーズ感を期待して手に取ったけれど、いざ口にしたら、ちょっと物足りないかも。他社のチェダーチーズ厚切りポテトチップスは、チーズのトッピングが目で見てわかりやすいほどポテトチップスについているけれど、見た目もふつうの塩味と差がない気がする。ちょっと残念。,3.0,はなかさん,2020.05.23
300,31,コスパ最高。チーズが大好きな人には、おすすめです。カロリーは、少し気になりますが、私は、休日の贅沢と思って、ついつい買ってしまいます。最高です。,5.0,にこさん,2020.05.20
301,31,この商品のリピーターです。とにかくうまいです！チーズの味が最高でギザギザポテチがいい！値段が安くて人気がありそうなので、まとめての購入でした。,5.0,ナオヤさん,2020.05.16
302,31,価格が安くてこの美味しさ文句なしです。 チーズの香りがとても良く味も濃厚でお酒などのおつまみにもなりそうです。 絶対また買いたいです。,5.0,おさるくんさん,2020.05.16
303,31,味もコスパも良いです。 お店でお試しで1袋買って、ハマりました。 また買おうと思ったら数量限定の為かお店から無くなってました。 また買いたいです。 通常商品にして欲しいほどです。,5.0,よしさん,2020.04.27
304,32,商品を見たら買っちゃいます。,5.0,トシさん,2020.07.09
305,32,じゃがいもの味わいと塩加減がちょうどいいです。食感も良くいつもこの価格というところが嬉しいです。,5.0,りなさん,2020.07.03
306,32,コスパ最高！国産、量も満足。 薄味なので最後まで飽きずに食べれる。 ちゃんとじゃがいもの味がして美味しい♪,5.0,ごままさん,2020.06.15
307,32,塩加減もちょうど良くとても美味しいです☆しかも、安い!,5.0,鏡ママさん,2020.05.30
308,32,ポテチ大好きなので、数えきれないくらい食べてます。 今では親からこのポテチの差し入れも( ^ω^ ),5.0,やみさん,2020.05.30
309,32,ポテチ大好きなので良く購入しています。塩加減が控えめで美味しい！,5.0,らららさん,2020.05.23
310,32,美味しいです,4.0,みみさん,2020.05.20
311,32,来店すると、この商品は必ず買います。まず第一に安いです。容量やお味も他社のポテトチップスと同等です。我が家では、小５娘のおやつの定番です。賞味期限が長いので、常時、4～５個ストックしてあります。オススメですよ。,5.0,ＷＷＰさん,2020.05.17
312,33,先月はのり無しのしお味だったが本日はのりしお味を選んだ。こちらはのりの風味も味わえた。何方も塩や油の加減も良く、ポテトチップス本来のパリパリ食感、ジャガイモ等の質感の良さが楽しめた。(☺☺☺☺☺✌✌✌✌✌☆☆☆☆☆❤❤❤❤❤）,5.0,車バイク好きケン君さん,2020.07.10
313,33,小腹が空いた時に丁度良い量で、味も塩加減が丁度良いです。 値段もコスパ良く常に買い置きしてます。去年の10月から始まったダイエー独自の割引企画いつでも割３%OFFで買うので、お財布にも優しいです。これからもお世話になります。,5.0,ラムさん,2020.06.04
314,33,ぱりっとしてちょうど良い塩加減がやめられなく、ほぼ毎週買っています。うちのおやつの定番になっています。なにより安くて助かります。,5.0,かなうえさん,2020.06.03
315,33,安いから味が薄くて中身も そんなにかなーと思っていたけど 沢山入っているし味もしっかりついてて 食感もパリパリで美味しくて 買い物の度についつい買ってしまいます,5.0,あーか☆*°さん,2020.05.31
316,33,他ブランドの同商品に劣る事がありません。 おやつにもおつまみにもなる味と食感がお気に入りです。,5.0,えりどんさん,2020.05.30
317,33,すこし小腹がすいたとき１袋食べれるので常に買い置きしています。 サラダに入れてもおいしい。,5.0,にこちゃんさん,2020.05.22
318,33,主人が大好きな とっぷばりゅさん海苔味のポテトチップス。 いつもお世話になっております。 以前よりも”海苔”のイメージが反映された 新しいパッケージとても素敵ですね。 これからもお世話になります。 ありがとうございます。,5.0,パリッパリ　　　　　さん,2020.04.30
319,33,ちょうど良い塩加減、パリッとした食感が最高ですわ！,5.0,主婦さん,2020.04.25
320,34,コンソメ味もめっちゃ美味かった。と言う事で、チキンベースに香味野菜のうまみがきいたと言う言葉、私は絶対に信じる。その他にも綺麗にスライスして植物油でカリッと揚げていて、塩加減も程良いジャガイモも食感がパリッとしてて気持ち良い。しかも68円と言う低価格も物凄く気に入っている。この商品にも又の機会にお目にかかりたい。,5.0,車バイク好きケン君さん,2020.07.16
321,34,たいへんお求めやすい価格の商品です。パリパリの食感で、あっという間に完食でした。私には、ちょうどよいコンソメ加減です。小５娘も好きなようで、一緒に買い物へ行くと、こっそり買い物カゴへ入れに来ます。,4.0,ＷＷＶさん,2020.07.13
322,34,頻繁にリピート買いしてます。安いのにしっかりとコンソメの味がしてパリッとした食感が味わえます。星５つの最高評価です。,5.0,なっちの人さん,2020.06.14
323,34,毎日のおやつに重宝してます。 リーズナブルでおいしいのでポイント高いです。,5.0,misaruさん,2020.06.01
324,34,少しだけ食べたいときにほどよい量で、ポテチの中でもお手頃な金額なのでよく買っています。,5.0,ぱゆさん,2020.05.31
325,34,サクサク パリパリ 美味しい 何時も買ってしまいます,4.0,夏の風さん,2020.05.29
326,34,ポテチ大好きなので良く購入しています。他のメーカーと比べてコンソメ味が控えめな気がしますが、飽きがこないのでずっと食べてしまいます。,5.0,sariさん,2020.05.23
327,35,リニューアルしたのか以前より薄く、食感が軽くなっていました。 前の方がパリパリしてて美味しかったです。 どうかパッケージが変わる前に戻って欲しい。,2.0,みみりんさん,2020.07.01
328,35,余計な味がせず美味しいです。 ただ、以前はもう少し厚みがありカリッとした食感でもっと美味しかったです。 パッケージが変わる前から薄めの時と厚めの時があったので、たまたまかもしれませんが。 厚めが本当に美味しくて購入するので、当たり外れがあるのが残念です。 味はとても好きで、こちらの製品を知ってから塩味はいつもこちらを購入しています。,4.0,るるるさん,2020.06.08
329,35,かなりお得なので何度も購入してます！,5.0,ベリーさん,2020.06.08
330,35,ポテチが食べたい時にお世話になってます。 やはり、低価格は我らの味方です。 味は少し薄口ですかね。 充分に楽しめます。,4.0,とっぴーとっしーさん,2020.05.31
331,35,美味しい。 大袋で値段が安くお得感がある。,5.0,ぴのすけさん,2020.05.21
332,36,のりの風味と塩味がマッチしてとてもおししい。大袋でお得なのもうれしい。,5.0,ユキさん,2020.06.19
333,36,これは、量が多くて、とても美味しくて最高です。また、量に対してとても値段が安くとってもおすすめです。 のり塩がポテトチップスにマッチしていて、味がしっくり染み込んでいてとってもとても美味しいです,5.0,ステキですねさん,2020.06.06
334,36,青のりのポテチが大好きで、こちらの大容量タイプは単価が安い上に、味もとても美味しく、これから買うならTOPVALUがいいかなと思いました。,5.0,ugbyさん,2020.05.17
335,36,開封するとふんわり海苔の香り。 他ブランドのより、ちょっと厚めにストレートカットされ、 さくさく、歯ごたえのある食感です。 海苔のつき具合に多少ムラがありますが、風味は充分で、 コスパを考えるとコレは最高のポテチです。,5.0,赤ラベルさん,2020.05.03
336,37,某お菓子メーカーのポテトチップスと変わらないくらい美味しいと思います(^^) 値段も50円ほど安いですよね。 つい食べ過ぎてしまいそうなので、気をつけます。笑 なので、星4です笑,4.0,かずほさん,2020.05.20
337,38,一度買ってはまりました。薄味で、野菜の味がはっきりしているところが好みです。言い訳おやつのはずが、気づいたら言い訳もできないほど食べてしまっています。,5.0,山田花子さん,2020.06.17
338,38,さっぱりとした味つけで美味しかったです。4種類の組み合わせで、いろいろな味わいを楽しむことができて良かったです。,5.0,とりにんさん,2020.05.10
339,39,軽くて美味しくて止まらないです。,5.0,ニーナさん,2020.06.18
340,39,さくっと軽く、海苔の風味がふんわり感じ、１度食べると止まりません！ 米粉を使用しているので子供のおやつにぴったりです。,5.0,あやねママさん,2020.06.13
341,39,食べやすいサイズで軽い食感が気に入っています。味付けも塩加減も丁度良くて美味しいと思います。おやつによく食べます。,5.0,kumiさん,2020.05.03
342,39,軽い食感で、塩かげんも濃すぎず、息子も美味しいと一袋を２人で夢中になって食べました,5.0,まあさんさん,2020.04.19
343,39,小さくて軽くて薄味です。 添加物も無く、子供のおやつにちょうど良い、安心。 カロリー控えめで大人が食べてもいい感じ。のりの風味がもっと良ければ最高！,4.0,ひろさん,2020.04.19
344,40,甘いものが少し欲しい時に、小袋で丁度いい食べきりの量です。,4.0,ゆまさん,2020.06.22
345,40,最近、ナッツ類がマイブームになっていて食べ出すと止まらなくなるので、これは量もちょうどいいし、抹茶味の味も好きなので、気に入っています。,4.0,せいこさん,2020.05.29
346,40,くるみを抹茶コーティングした健康志向のおやつです。 甘さも適度で食べやすいのが気に入りました。,4.0,宇治松さん,2020.03.31
347,41,ダイエット中に重宝しています。 もう少し量がると☆5です。,4.0,mark06さん,2020.05.19
348,42,安いし思っていた以上に美味しかったです。あっという間に一袋食べてしまいました。また買います。,5.0,kumiさん,2020.02.15
349,42,イオン系列のお店「ビッグ」で税別57円で売ってました。安かったので試しに買ってみました。予想に反して「おいしい☆」濃いめの味付けがとっても良かったです。リピ買いしました。,5.0,WWKさん,2019.12.19
350,43,梅そら豆ありそうであまり見たことがないので買ってみました。梅味が凄く美味しくてハマリました。おやつにピッタリです。,5.0,kumiさん,2020.02.23
351,43,梅味がすごく強いところがとっても気に入りました。歯ごたえもあるので食べた感じもあって満足できるおやつです。これで一袋１４４キロカロリーはほんとにうれしいです。ダイエットの時のおやつにいいと思います,5.0,けいこまりさん,2020.01.04
352,44,カリッと揚がったれんこんを梅味でさっぱりと頂けます。あっという間に食べきっても、たったの70kcal！絶対また買います！,4.0,隊長さん,2019.11.08
353,44,ほのかに梅風味でおいしい,5.0,poohさん,2019.11.07
354,45,一口サイズでちょこちょこ口に入れられるので、仕事中でも食べやすくリピートしています。,4.0,まりんさん,2020.06.21
355,45,小腹が空いたときに時にぴったり！おいしいです。,4.0,さくらさん,2020.06.01
356,46,素材の風味を生かしたあっさりとした味付けなので飽きが来ず、ついつい食べ進んでしまいます。ただ、バジルの香りはもう少し強くてもよいと思います。,4.0,山田花子さん,2020.06.27
357,46,スナック菓子としてではなく、 サラダに使っています。 小さな角切りにしたトマトに、本製品をざっくり砕いてトッピングし、 シーザードレッシングをかけると サクサク食感のバジルが、とても美味しくて オススメです。,5.0,るしふぁさん,2020.06.21
358,46,美味しいですが…。正直、もう一押しのスパイスがあれば本当に最高です‼︎ですが美味しい事には変わりなしです‼︎,4.0,○倉林対●木村さん,2020.05.25
359,46,あっさり系の食べやすい味で美味しいです。,5.0,kumiさん,2020.04.22
360,46,おいしいです。 が、もっとバジルが強いと嬉しいです。 塩だけの物とはっきりとした違いが欲しいです。,3.0,イオノダさん,2020.03.27
361,46,これ、本当に美味しいです！何度もリピートしたい。,5.0,たまゆらさん,2019.11.26
362,46,プレーンよりもあっさりしていて、おいしい。,5.0,poohさん,2019.10.30
363,46,普通に食べても美味しいし、サラダに細かく砕いて乗せても美味しい。とても満足です。,5.0,はるちゃんさん,2019.10.17
364,47,マラソンを走るときに、友達に私設エイドで出してもらってます。クエン酸と糖分を摂れるので良いです。,3.0,はよたさん,2018.02.22
365,47,甘梅系が苦手な私には甘過ぎました。 甘いのが好みな人なら美味しく感じるのかな? すみませんが、私はもう買わないかと…,2.0,梅にゃんこさん,2017.11.03
366,50,きな粉風味が美味しいです。ランチの後にちょっと甘いものが食べたい時や、おやつ時間にコーヒーと一緒に。癖になります。,5.0,ひなさん,2020.06.12
367,50,きなこ風味が良くて美味しいので、あっという間に一袋食べてしまいます。大好きなきなこ菓子の１つです。,5.0,kumiさん,2020.02.07
368,50,ほくほくとしたきなこのやさしい味わいが、疲れた心をほっこり癒してくれます。国産大豆と国産きなこで安心です。,4.0,隊長さん,2019.05.01
369,50,きなこの風味がおいしいです。 ついついあと1個、あと1個と手が伸びます。,5.0,ひやけさん,2018.03.28
370,50,きな粉好きには堪らない美味しいお菓子！ きな粉好きなら買って損はないですよ！,5.0,ごはんさん,2018.02.19
371,50,歯ごたえがあっておいしい!個人的にはもうちょっと甘さ控えめでも良いかな? と思いましたが、ノンシュガーの日本茶・中国茶・紅茶他になんでも合いそうなお味。お茶請けにぴったりです。 きなこ味大好きなのでリピート決定です。,5.0,うまこさん,2017.11.01
372,50,ネットでチェックして、5店舗回ってようやくget!きな粉の風味がとてもよくてめちゃくちゃハマりました。ノングルテン、甜菜糖なのでとても幸せです。,5.0,poohさん,2017.10.06
373,53,やさしい塩味で梅の風味もあり食べやすい。,4.0,poohsamaさん,2019.08.19
374,54,数量限定で20%増量中だったので６袋まとめ買いしました。明太子を乗っけて食べたりしてます（塩分が多いのですが・・）そのままでも十分おいしいです。,5.0,なぶらさん,2020.07.07
375,54,大好きでよく買ってます。 娘との飲み会には必須になってます。 七味とマヨネーズをディップすると最高です。 塩味だけなのでトマトソース付けたりいろいろ楽しめるのもいいです。,5.0,ともりさん,2020.06.21
376,54,シンプルな味付けと素材で出来ている、大好きなチップスです。残念ながら、近隣の店舗では、取り扱い中止になってしまったので、また販売して欲しいです。,5.0,peacoさん,2020.06.19
377,54,そのまま食べても美味しいし、サラダのトッピングにしてもGood 値段も安く、よく購入してます,5.0,MMさん,2020.05.28
378,54,いつも買っちゃうんだな,3.0,お肉は赤身さん,2020.04.17
379,54,少ししょっぱく感じたのでマイナス1です サルサソースで食べるのでもう少し薄味の方が好みでした,4.0,おばさん,2020.04.11
380,54,かなり塩っぱい。 サルサソースとか何か付けたいから、塩無し素揚げも出してほしい。,3.0,無化調さん,2020.01.16
381,54,これ美味しいわ。 是非是非、大袋を作って頂きたい。,4.0,トルティア大好きさん,2020.01.15
382,54,メキシコに長く住んでいましたが、現地で売っているトルティーヤチップスに近く、塩味もバッチリ聞いており、ワカモレに合わしてよく食べています。敢えていうなら、もうすこしチップスの量を増やしていただきたいです。,4.0,Yossymonさん,2019.12.14
383,54,近くのドラッグストアで買ってます。見つけたら、５袋は買います。このままでもいいし、ケチャップやピザソース、レトルトのパスタソースなどをディップにして食べてます。お酒が止まらない！家族皆大好き。時々ある塩っ辛い個体も嬉しい。本当に飽きない。,5.0,ぽんちゃんさん,2019.11.24
384,54,これに簡単なサルサ（トマト・パクチ・玉ねぎ）を添え、とろけるチーズを乗せて食べるスナックが大好きです。ノンフライバージョンも出してください！,4.0,guacamoleさん,2019.10.27
385,54,とても香ばしくて美味しいが、塩の利き具合がまばらで、部分的にとてもしょっぱい。サラダにまぶすには丁度良い塩加減だが、単体となるともう少し全体的に塩を抑えた方がチップスの美味しさが引き立つと思う。,4.0,fromOsakaさん,2019.09.21
386,54,友達が来るとチリコンカンを作るので、付け合わせにトルティアチップスを良く買います。原料のトウモロコシはアメリカ産とのことですが、商品情報のページには遺伝子組み替えでないと書かれていたので安心しました。,5.0,Bunkyokerさん,2019.08.30
387,54,塩だけのトルティーヤチップスが近場のお店から消えた....。 あの塩味とちょど良い量が良かったのに残念。,5.0,モグもんさん,2019.08.09
388,54,プレーンなチップスは割と最近少ないので、サルサソースとかつけて食べるのに重宝しております。他の方のレビューにもありますが、無塩があるともっと良いかなと思いますね。,4.0,おそばさん,2019.08.08
389,54,美味しくて大好きなのに、最寄りの店から無くなった。なぜでしょうか？探し回っています。,4.0,タジさん,2019.07.30
390,54,よくあるごつっとしたチップスに比べてあっさりで厚さは薄め、塩気もほどよく、さらりと軽めのトルティーヤチップス。一袋の量もこれぐらいが丁度よく、買いやすい値段もありがたい点。全国ブランドでこれに代わるものはないというぐらい、これでないとという一品。サルサに合うかなと思いながら、ついそのままで食べ切ってしまうほど。,5.0,はなこさん,2019.07.30
391,54,無塩ならもっとよかった。 市販たとディップに塩分が有るので、手作りなら調製が要る。 店頭に無いことがあるのが残念。,4.0,mayuさん,2019.07.20
392,54,素朴な味で、すごく美味しいです！グリーンアイ商品なので、安心安全。旦那さんが、すごくぜかグリーンアイ商品が大好きでこだわっているので、こちらは週に2回は買いだめしています。笑　お安いし、量も一回分にピッタリ。食べすぎ防止にも！お料理にも、細かく砕いて使えます。,5.0,mimiさん,2019.07.16
393,54,素朴な味でした。 チーズと相性がいいと思いました。一緒に食べています。 フリーフロームのグリーンアイは魅力です。,3.0,やさしさ素朴さん,2019.06.18
394,54,増量中で添加物不使用とのことで購入しました。 あっさりで噛めば噛むほどコーンの味もしっかりします。ついつい手が伸びてしまい、1袋が一瞬で無くなりました。 サルサソースを作れば、パーティーやイベントにもオシャレに使えると思います！,5.0,ゆあさん,2019.06.12
395,54,ワカモレディップしても、そのままでも、シンプルに美味しいです。近隣のお店からなくなってしまって凹む。。。,5.0,ナチョスさん,2019.05.06
396,54,素朴でいいけど、以前の　ライムチリ味のほうがおいしかった・・復活してほしい,3.0,kokoさん,2019.05.03
397,55,チーズ感はありませんが、ピザ感はあるので満足です！ 何度も購入している安心の商品です,5.0,ちみさん,2020.06.04
398,55,袋を普通に開けようとして両サイドに引っ張ったら、袋の両サイドが縦に裂けて中身が飛び散りました。 今までこんな経験したことがないので、正直驚きました。 安価にするために品質を落としている部分があるかもしれませんが、正直今回はあまりのことにガッカリしました。 中身はOEMみたいな感じで同じなのかもしれませんが、こういうパッケージ品質って結構大事だと思います。,1.0,lemonさん,2020.02.09
399,55,大手メーカ製のピザポテトのようなチーズの味は感じませんが、トマト感がたっぷりでさっぱりとした味でとても美味しいです。 また容量も多いしおすすめです。,4.0,ボン吉さん,2019.03.30
400,55,あまり期待せず購入したのですが、私はチーズがない分あっさりと食べれて良かったです。ピザの味はしっかりしている印象でした。あっという間に完食してしまいましたので、また購入したいです。,4.0,ジャスミンティーさん,2019.03.27
401,55,トマト、チーズ、スパイス？で言われてみれば確かにピザ。コク(＋甘み？)が足りず、物足りなさを感じるまま食べ終えた。,3.0,Eomさん,2019.03.08
402,56,ポテトチップスが好きなのでいろいろなメーカーのものを食べ比べていますが、こちらのポテトチップスは厚みもあるし、塩味はやや強めですがとってもおいしいです。お値段が安いのでたくさん食べられる印象です。,4.0,MMMさん,2020.06.17
403,56,硬さと値段が手頃です！ たまに食べたくなります,4.0,まるさん,2020.02.24
404,56,国産の海塩とドイツの岩塩を使用してるので、他のポテチより、にがり成分が摂れるので、イオンに行ったらよく買います。,5.0,せんしゅさん,2020.02.23
405,56,はじめてこちらを買いました。 いつもは某会社のポテトチップスの塩味を食べているのですが、すごく塩辛く感じてしまいました。 すこしずつしか手が延びないのでやめられなくならないのはいいと思いますが、こんなに塩辛いと次は買わないかなと思います。,2.0,みくさん,2019.12.01
406,56,塩味しっかり効いてたまらなくおいしく、つい手がのびます。あっさり揚げてあるので、やみつきになります。たまに、しっかり揚げてある為か、お焦げありですが、おいしさには負けてしまいます。またもっと買います。大袋でお得です。,5.0,ウッピィーさん,2019.08.30
0,57,いつも買ってしまう商品です。オニオンサワークリームの味と、厚めのカットのポテトにハマってます。,5.0,グーフィーさん,2020.06.05
1,57,安くて美味しいので休日には必ず買っています。お酒にも合います。みんなに好まれるような味だと思います。是非売り続けて欲しいと思います。,5.0,かなうえさん,2020.06.03
2,57,厚切りのギザギザカットで、ザクっとした歯ごたえが良いです。 食感はあるもののそれほどまで固くはないので、お子さんでも年配の方でも特に問題はないかと思います。 サワークリームのほどよい酸味としっかりしたオニオンの風味がマッチしていて、ついつい食べ過ぎてしまうほど美味しかったです。,4.0,Motoさん,2020.05.26
